"ServerName","DateRun","Risk","Count"
"Server1","12/12/2020","none","4"
"Server1","12/12/2020","low","0"
"Server1","12/12/2020","medium","1"
"Server1","12/12/2020","high","1"
"Server1","12/12/2020","critical","0"
"Server1","12/12/2020","total","7"
"Server2","12/12/2020","none","22"
"Server2","12/12/2020","low","2"
"Server2","12/12/2020","medium","7"
"Server2","12/12/2020","high","4"
"Server2","12/12/2020","critical","2"
"Server2","12/12/2020","total","37"
"Server3","12/12/2020","none","0"
"Server3","12/12/2020","low","0"
"Server3","12/12/2020","medium","0"
"Server3","12/12/2020","high","0"
"Server3","12/12/2020","critical","0"
"Server3","12/12/2020","total","0"
"Server4","12/12/2020","none","0"
"Server4","12/12/2020","low","0"
"Server4","12/12/2020","medium","0"
"Server4","12/12/2020","high","0"
"Server4","12/12/2020","critical","0"
"Server4","12/12/2020","total","0"
"Server5","12/12/2020","none","0"
"Server5","12/12/2020","low","0"
"Server5","12/12/2020","medium","0"
"Server5","12/12/2020","high","0"
"Server5","12/12/2020","critical","0"
"Server5","12/12/2020","total","0"
"Server6","12/12/2020","none","0"
"Server6","12/12/2020","low","0"
"Server6","12/12/2020","medium","0"
"Server6","12/12/2020","high","0"
"Server6","12/12/2020","critical","0"
"Server6","12/12/2020","total","0"
"Server7","12/12/2020","none","68"
"Server7","12/12/2020","low","6"
"Server7","12/12/2020","medium","23"
"Server7","12/12/2020","high","11"
"Server7","12/12/2020","critical","6"
"Server7","12/12/2020","total","114"
"Server8","12/12/2020","none","5"
"Server8","12/12/2020","low","0"
"Server8","12/12/2020","medium","2"
"Server8","12/12/2020","high","1"
"Server8","12/12/2020","critical","0"
"Server8","12/12/2020","total","8"
"Server9","12/12/2020","none","0"
"Server9","12/12/2020","low","0"
"Server9","12/12/2020","medium","0"
"Server9","12/12/2020","high","0"
"Server9","12/12/2020","critical","0"
"Server9","12/12/2020","total","0"
"Server10","12/12/2020","none","0"
"Server10","12/12/2020","low","0"
"Server10","12/12/2020","medium","0"
"Server10","12/12/2020","high","0"
"Server10","12/12/2020","critical","0"
"Server10","12/12/2020","total","0"
"Server11","12/12/2020","none","0"
"Server11","12/12/2020","low","0"
"Server11","12/12/2020","medium","0"
"Server11","12/12/2020","high","0"
"Server11","12/12/2020","critical","0"
"Server11","12/12/2020","total","0"
"Server12","12/12/2020","none","0"
"Server12","12/12/2020","low","0"
"Server12","12/12/2020","medium","0"
"Server12","12/12/2020","high","0"
"Server12","12/12/2020","critical","0"
"Server12","12/12/2020","total","0"
"Server13","12/12/2020","none","0"
"Server13","12/12/2020","low","0"
"Server13","12/12/2020","medium","0"
"Server13","12/12/2020","high","0"
"Server13","12/12/2020","critical","0"
"Server13","12/12/2020","total","0"
"Server14","12/12/2020","none","0"
"Server14","12/12/2020","low","0"
"Server14","12/12/2020","medium","0"
"Server14","12/12/2020","high","0"
"Server14","12/12/2020","critical","0"
"Server14","12/12/2020","total","0"
"Server15","12/12/2020","none","26"
"Server15","12/12/2020","low","2"
"Server15","12/12/2020","medium","9"
"Server15","12/12/2020","high","4"
"Server15","12/12/2020","critical","2"
"Server15","12/12/2020","total","43"
"Server16","12/12/2020","none","0"
"Server16","12/12/2020","low","0"
"Server16","12/12/2020","medium","0"
"Server16","12/12/2020","high","0"
"Server16","12/12/2020","critical","0"
"Server16","12/12/2020","total","0"
"Server17","12/12/2020","none","10"
"Server17","12/12/2020","low","1"
"Server17","12/12/2020","medium","3"
"Server17","12/12/2020","high","2"
"Server17","12/12/2020","critical","1"
"Server17","12/12/2020","total","17"
"Server18","12/12/2020","none","0"
"Server18","12/12/2020","low","0"
"Server18","12/12/2020","medium","0"
"Server18","12/12/2020","high","0"
"Server18","12/12/2020","critical","0"
"Server18","12/12/2020","total","0"
"Server19","12/12/2020","none","0"
"Server19","12/12/2020","low","0"
"Server19","12/12/2020","medium","0"
"Server19","12/12/2020","high","0"
"Server19","12/12/2020","critical","0"
"Server19","12/12/2020","total","0"
"Server20","12/12/2020","none","0"
"Server20","12/12/2020","low","0"
"Server20","12/12/2020","medium","0"
"Server20","12/12/2020","high","0"
"Server20","12/12/2020","critical","0"
"Server20","12/12/2020","total","0"
"Server21","12/12/2020","none","0"
"Server21","12/12/2020","low","0"
"Server21","12/12/2020","medium","0"
"Server21","12/12/2020","high","0"
"Server21","12/12/2020","critical","0"
"Server21","12/12/2020","total","0"
"Server22","12/12/2020","none","8"
"Server22","12/12/2020","low","1"
"Server22","12/12/2020","medium","3"
"Server22","12/12/2020","high","1"
"Server22","12/12/2020","critical","1"
"Server22","12/12/2020","total","14"
"Server23","12/12/2020","none","0"
"Server23","12/12/2020","low","0"
"Server23","12/12/2020","medium","0"
"Server23","12/12/2020","high","0"
"Server23","12/12/2020","critical","0"
"Server23","12/12/2020","total","0"
"Server24","12/12/2020","none","0"
"Server24","12/12/2020","low","0"
"Server24","12/12/2020","medium","0"
"Server24","12/12/2020","high","0"
"Server24","12/12/2020","critical","0"
"Server24","12/12/2020","total","0"
"Server25","12/12/2020","none","0"
"Server25","12/12/2020","low","0"
"Server25","12/12/2020","medium","0"
"Server25","12/12/2020","high","0"
"Server25","12/12/2020","critical","0"
"Server25","12/12/2020","total","0"
"Server26","12/12/2020","none","0"
"Server26","12/12/2020","low","0"
"Server26","12/12/2020","medium","0"
"Server26","12/12/2020","high","0"
"Server26","12/12/2020","critical","0"
"Server26","12/12/2020","total","0"
"Server27","12/12/2020","none","4"
"Server27","12/12/2020","low","0"
"Server27","12/12/2020","medium","1"
"Server27","12/12/2020","high","1"
"Server27","12/12/2020","critical","0"
"Server27","12/12/2020","total","6"
"Server28","12/12/2020","none","0"
"Server28","12/12/2020","low","0"
"Server28","12/12/2020","medium","0"
"Server28","12/12/2020","high","0"
"Server28","12/12/2020","critical","0"
"Server28","12/12/2020","total","0"
"Server29","12/12/2020","none","0"
"Server29","12/12/2020","low","0"
"Server29","12/12/2020","medium","0"
"Server29","12/12/2020","high","0"
"Server29","12/12/2020","critical","0"
"Server29","12/12/2020","total","0"
"Server30","12/12/2020","none","0"
"Server30","12/12/2020","low","0"
"Server30","12/12/2020","medium","0"
"Server30","12/12/2020","high","0"
"Server30","12/12/2020","critical","0"
"Server30","12/12/2020","total","0"
"Server31","12/12/2020","none","28"
"Server31","12/12/2020","low","2"
"Server31","12/12/2020","medium","9"
"Server31","12/12/2020","high","5"
"Server31","12/12/2020","critical","2"
"Server31","12/12/2020","total","46"
"Server32","12/12/2020","none","0"
"Server32","12/12/2020","low","0"
"Server32","12/12/2020","medium","0"
"Server32","12/12/2020","high","0"
"Server32","12/12/2020","critical","0"
"Server32","12/12/2020","total","0"
"Server33","12/12/2020","none","0"
"Server33","12/12/2020","low","0"
"Server33","12/12/2020","medium","0"
"Server33","12/12/2020","high","0"
"Server33","12/12/2020","critical","0"
"Server33","12/12/2020","total","0"
"Server34","12/12/2020","none","0"
"Server34","12/12/2020","low","0"
"Server34","12/12/2020","medium","0"
"Server34","12/12/2020","high","0"
"Server34","12/12/2020","critical","0"
"Server34","12/12/2020","total","0"
"Server35","12/12/2020","none","0"
"Server35","12/12/2020","low","0"
"Server35","12/12/2020","medium","0"
"Server35","12/12/2020","high","0"
"Server35","12/12/2020","critical","0"
"Server35","12/12/2020","total","0"
"Server36","12/12/2020","none","13"
"Server36","12/12/2020","low","1"
"Server36","12/12/2020","medium","4"
"Server36","12/12/2020","high","2"
"Server36","12/12/2020","critical","1"
"Server36","12/12/2020","total","21"
"Server37","12/12/2020","none","0"
"Server37","12/12/2020","low","0"
"Server37","12/12/2020","medium","0"
"Server37","12/12/2020","high","0"
"Server37","12/12/2020","critical","0"
"Server37","12/12/2020","total","0"
"Server38","12/12/2020","none","0"
"Server38","12/12/2020","low","0"
"Server38","12/12/2020","medium","0"
"Server38","12/12/2020","high","0"
"Server38","12/12/2020","critical","0"
"Server38","12/12/2020","total","0"
"Server39","12/12/2020","none","11"
"Server39","12/12/2020","low","1"
"Server39","12/12/2020","medium","4"
"Server39","12/12/2020","high","2"
"Server39","12/12/2020","critical","1"
"Server39","12/12/2020","total","18"
"Server40","12/12/2020","none","0"
"Server40","12/12/2020","low","0"
"Server40","12/12/2020","medium","0"
"Server40","12/12/2020","high","0"
"Server40","12/12/2020","critical","0"
"Server40","12/12/2020","total","0"
"Server41","12/12/2020","none","0"
"Server41","12/12/2020","low","0"
"Server41","12/12/2020","medium","0"
"Server41","12/12/2020","high","0"
"Server41","12/12/2020","critical","0"
"Server41","12/12/2020","total","0"
"Server42","12/12/2020","none","0"
"Server42","12/12/2020","low","0"
"Server42","12/12/2020","medium","0"
"Server42","12/12/2020","high","0"
"Server42","12/12/2020","critical","0"
"Server42","12/12/2020","total","0"
"Server43","12/12/2020","none","0"
"Server43","12/12/2020","low","0"
"Server43","12/12/2020","medium","0"
"Server43","12/12/2020","high","0"
"Server43","12/12/2020","critical","0"
"Server43","12/12/2020","total","0"
"Server44","12/12/2020","none","0"
"Server44","12/12/2020","low","0"
"Server44","12/12/2020","medium","0"
"Server44","12/12/2020","high","0"
"Server44","12/12/2020","critical","0"
"Server44","12/12/2020","total","0"
"Server45","12/12/2020","none","0"
"Server45","12/12/2020","low","0"
"Server45","12/12/2020","medium","0"
"Server45","12/12/2020","high","0"
"Server45","12/12/2020","critical","0"
"Server45","12/12/2020","total","0"
"Server46","12/12/2020","none","14"
"Server46","12/12/2020","low","1"
"Server46","12/12/2020","medium","5"
"Server46","12/12/2020","high","2"
"Server46","12/12/2020","critical","1"
"Server46","12/12/2020","total","23"
"Server47","12/12/2020","none","7"
"Server47","12/12/2020","low","1"
"Server47","12/12/2020","medium","2"
"Server47","12/12/2020","high","1"
"Server47","12/12/2020","critical","1"
"Server47","12/12/2020","total","12"
"Server48","12/12/2020","none","4"
"Server48","12/12/2020","low","0"
"Server48","12/12/2020","medium","1"
"Server48","12/12/2020","high","1"
"Server48","12/12/2020","critical","0"
"Server48","12/12/2020","total","6"
"Server49","12/12/2020","none","0"
"Server49","12/12/2020","low","0"
"Server49","12/12/2020","medium","0"
"Server49","12/12/2020","high","0"
"Server49","12/12/2020","critical","0"
"Server49","12/12/2020","total","0"
"Server0","12/13/2020","none","7"
"Server0","12/13/2020","low","1"
"Server0","12/13/2020","medium","2"
"Server0","12/13/2020","high","1"
"Server0","12/13/2020","critical","1"
"Server0","12/13/2020","total","12"
"Server1","12/13/2020","none","0"
"Server1","12/13/2020","low","0"
"Server1","12/13/2020","medium","0"
"Server1","12/13/2020","high","0"
"Server1","12/13/2020","critical","0"
"Server1","12/13/2020","total","0"
"Server2","12/13/2020","none","22"
"Server2","12/13/2020","low","2"
"Server2","12/13/2020","medium","7"
"Server2","12/13/2020","high","4"
"Server2","12/13/2020","critical","2"
"Server2","12/13/2020","total","37"
"Server3","12/13/2020","none","0"
"Server3","12/13/2020","low","0"
"Server3","12/13/2020","medium","0"
"Server3","12/13/2020","high","0"
"Server3","12/13/2020","critical","0"
"Server3","12/13/2020","total","0"
"Server4","12/13/2020","none","0"
"Server4","12/13/2020","low","0"
"Server4","12/13/2020","medium","0"
"Server4","12/13/2020","high","0"
"Server4","12/13/2020","critical","0"
"Server4","12/13/2020","total","0"
"Server5","12/13/2020","none","0"
"Server5","12/13/2020","low","0"
"Server5","12/13/2020","medium","0"
"Server5","12/13/2020","high","0"
"Server5","12/13/2020","critical","0"
"Server5","12/13/2020","total","0"
"Server6","12/13/2020","none","0"
"Server6","12/13/2020","low","0"
"Server6","12/13/2020","medium","0"
"Server6","12/13/2020","high","0"
"Server6","12/13/2020","critical","0"
"Server6","12/13/2020","total","0"
"Server7","12/13/2020","none","63"
"Server7","12/13/2020","low","5"
"Server7","12/13/2020","medium","21"
"Server7","12/13/2020","high","10"
"Server7","12/13/2020","critical","5"
"Server7","12/13/2020","total","105"
"Server8","12/13/2020","none","5"
"Server8","12/13/2020","low","0"
"Server8","12/13/2020","medium","2"
"Server8","12/13/2020","high","1"
"Server8","12/13/2020","critical","0"
"Server8","12/13/2020","total","8"
"Server9","12/13/2020","none","0"
"Server9","12/13/2020","low","0"
"Server9","12/13/2020","medium","0"
"Server9","12/13/2020","high","0"
"Server9","12/13/2020","critical","0"
"Server9","12/13/2020","total","0"
"Server10","12/13/2020","none","0"
"Server10","12/13/2020","low","0"
"Server10","12/13/2020","medium","0"
"Server10","12/13/2020","high","0"
"Server10","12/13/2020","critical","0"
"Server10","12/13/2020","total","0"
"Server11","12/13/2020","none","0"
"Server11","12/13/2020","low","0"
"Server11","12/13/2020","medium","0"
"Server11","12/13/2020","high","0"
"Server11","12/13/2020","critical","0"
"Server11","12/13/2020","total","0"
"Server12","12/13/2020","none","0"
"Server12","12/13/2020","low","0"
"Server12","12/13/2020","medium","0"
"Server12","12/13/2020","high","0"
"Server12","12/13/2020","critical","0"
"Server12","12/13/2020","total","0"
"Server13","12/13/2020","none","0"
"Server13","12/13/2020","low","0"
"Server13","12/13/2020","medium","0"
"Server13","12/13/2020","high","0"
"Server13","12/13/2020","critical","0"
"Server13","12/13/2020","total","0"
"Server14","12/13/2020","none","0"
"Server14","12/13/2020","low","0"
"Server14","12/13/2020","medium","0"
"Server14","12/13/2020","high","0"
"Server14","12/13/2020","critical","0"
"Server14","12/13/2020","total","0"
"Server15","12/13/2020","none","26"
"Server15","12/13/2020","low","2"
"Server15","12/13/2020","medium","9"
"Server15","12/13/2020","high","4"
"Server15","12/13/2020","critical","2"
"Server15","12/13/2020","total","43"
"Server16","12/13/2020","none","0"
"Server16","12/13/2020","low","0"
"Server16","12/13/2020","medium","0"
"Server16","12/13/2020","high","0"
"Server16","12/13/2020","critical","0"
"Server16","12/13/2020","total","0"
"Server17","12/13/2020","none","2"
"Server17","12/13/2020","low","0"
"Server17","12/13/2020","medium","1"
"Server17","12/13/2020","high","0"
"Server17","12/13/2020","critical","0"
"Server17","12/13/2020","total","4"
"Server18","12/13/2020","none","0"
"Server18","12/13/2020","low","0"
"Server18","12/13/2020","medium","0"
"Server18","12/13/2020","high","0"
"Server18","12/13/2020","critical","0"
"Server18","12/13/2020","total","0"
"Server19","12/13/2020","none","0"
"Server19","12/13/2020","low","0"
"Server19","12/13/2020","medium","0"
"Server19","12/13/2020","high","0"
"Server19","12/13/2020","critical","0"
"Server19","12/13/2020","total","0"
"Server20","12/13/2020","none","0"
"Server20","12/13/2020","low","0"
"Server20","12/13/2020","medium","0"
"Server20","12/13/2020","high","0"
"Server20","12/13/2020","critical","0"
"Server20","12/13/2020","total","0"
"Server21","12/13/2020","none","0"
"Server21","12/13/2020","low","0"
"Server21","12/13/2020","medium","0"
"Server21","12/13/2020","high","0"
"Server21","12/13/2020","critical","0"
"Server21","12/13/2020","total","0"
"Server22","12/13/2020","none","1"
"Server22","12/13/2020","low","0"
"Server22","12/13/2020","medium","0"
"Server22","12/13/2020","high","0"
"Server22","12/13/2020","critical","0"
"Server22","12/13/2020","total","1"
"Server23","12/13/2020","none","0"
"Server23","12/13/2020","low","0"
"Server23","12/13/2020","medium","0"
"Server23","12/13/2020","high","0"
"Server23","12/13/2020","critical","0"
"Server23","12/13/2020","total","0"
"Server24","12/13/2020","none","0"
"Server24","12/13/2020","low","0"
"Server24","12/13/2020","medium","0"
"Server24","12/13/2020","high","0"
"Server24","12/13/2020","critical","0"
"Server24","12/13/2020","total","0"
"Server25","12/13/2020","none","0"
"Server25","12/13/2020","low","0"
"Server25","12/13/2020","medium","0"
"Server25","12/13/2020","high","0"
"Server25","12/13/2020","critical","0"
"Server25","12/13/2020","total","0"
"Server26","12/13/2020","none","0"
"Server26","12/13/2020","low","0"
"Server26","12/13/2020","medium","0"
"Server26","12/13/2020","high","0"
